"date","day_month","year","month","quarter","season","date-2","open_price","high_price","low_price","close_price","adj_close","volume","open_change","high_change","low_change","close_change","volume_change","gain_loss_open","gain_loss_high","gain_loss_low","gain_loss_close","gain_loss_volume"
"1/3/06","3-Jan","2006","1","Q1","Winter","1/3/06","2.458571","2.481786","2.429286","2.467857","2.122117","763817600","-0.218215","-0.248928","-0.236428","-0.225714","242631200","Loss","Loss","Loss","Loss","Gain"
"1/3/07","3-Jan","2007","1","Q1","Winter","1/3/07","3.001071","3.153929","2.991071","3.109286","2.673683","1415528800","-0.078572","0.072858","-0.035358","0.082857","751186800","Loss","Gain","Loss","Gain","Gain"
"1/30/81","30-Jan","1981","1","Q1","Winter","1/30/81","0.127232","0.127232","0.126116","0.126116","0.098999","46188800","-0.006697","-0.006697","-0.007255","-0.007255","2284800","Loss","Loss","Loss","Loss","Gain"
"1/30/84","30-Jan","1984","1","Q1","Winter","1/30/84","0.116629","0.118862","0.107701","0.110491","0.086733","277468800","-0.006697","-0.005022","-0.006696","-0.006138","83372800","Loss","Loss","Loss","Loss","Gain"
"1/30/85","30-Jan","1985","1","Q1","Winter","1/30/85","0.133371","0.136161","0.133371","0.133371","0.104694","492441600","-0.001674","0","0","0","268710400","Loss","Gain","Gain","Gain","Gain"
"1/30/86","30-Jan","1986","1","Q1","Winter","1/30/86","0.104911","0.104911","0.102121","0.102679","0.080601","236880000","0.005581","-0.003906","0.003907","-0.00279","-352688000","Gain","Loss","Gain","Loss","Loss"
"1/30/87","30-Jan","1987","1","Q1","Winter","1/30/87","0.241071","0.249442","0.234933","0.247768","0.194493","409920000","-0.008371","-0.006138","-0.003348","0.006139","-147840000","Loss","Loss","Loss","Gain","Loss"
"1/30/89","30-Jan","1989","1","Q1","Winter","1/30/89","0.335938","0.339286","0.332589","0.333705","0.265501","586499200","-0.00558","-0.01116","0.008928","-0.002233","-1540672000","Loss","Loss","Gain","Loss","Loss"
"1/30/90","30-Jan","1990","1","Q1","Winter","1/30/90","0.296875","0.308036","0.294643","0.303571","0.243898","116446400","0.002232","0.008929","0.007813","0.006696","-3483200","Gain","Gain","Gain","Gain","Loss"
"1/30/91","30-Jan","1991","1","Q1","Winter","1/30/91","0.475446","0.497768","0.475446","0.495536","0.403073","336772800","-0.008929","0.011161","0.008928","0.015625","121217600","Loss","Gain","Gain","Gain","Gain"
"1/30/92","30-Jan","1992","1","Q1","Winter","1/30/92","0.566964","0.569196","0.560268","0.569196","0.467321","87113600","-0.011161","-0.017858","-0.004464","0.004464","-57444800","Loss","Loss","Loss","Gain","Loss"
"1/30/95","30-Jan","1995","1","Q1","Winter","1/30/95","0.358259","0.361607","0.356027","0.358259","0.304591","230585600","0.002232","0.001116","0.007813","0.002232","-67984000","Gain","Gain","Gain","Gain","Loss"
"1/30/96","30-Jan","1996","1","Q1","Winter","1/30/96","0.241071","0.251116","0.239816","0.243862","0.209698","622843200","-0.017858","-0.014509","-0.01688","-0.016183","290248000","Loss","Loss","Loss","Loss","Gain"
"1/30/97","30-Jan","1997","1","Q1","Winter","1/30/97","0.149554","0.149554","0.147321","0.149554","0.128602","139932800","0.001116","0","0","0.001116","-11771200","Gain","Gain","Gain","Gain","Loss"
"1/30/98","30-Jan","1998","1","Q1","Winter","1/30/98","0.163504","0.168527","0.162946","0.163504","0.140598","162444800","-0.005581","-0.002232","-0.002233","-0.001675","-49436800","Loss","Loss","Loss","Loss","Loss"
"1/3/10","3-Jan","2010","1","Q1","Winter","1/3/10","7.348214","7.482143","7.3375","7.463929","6.418254","550093600","0.477857","0.482143","0.505357","0.509286","-199782800","Gain","Gain","Gain","Gain","Loss"
"1/31/00","31-Jan","2000","1","Q1","Winter","1/31/00","0.901786","0.927455","0.84375","0.926339","0.796561","701680000","-0.064174","-0.0625","-0.054688","0.018973","278331200","Loss","Loss","Loss","Gain","Gain"
"1/31/01","31-Jan","2001","1","Q1","Winter","1/31/01","0.383929","0.401786","0.382813","0.386161","0.332061","730704800","-0.001116","0.008929","0.010045","-0.002232","38281600","Loss","Gain","Gain","Loss","Gain"
"1/31/02","31-Jan","2002","1","Q1","Winter","1/31/02","0.431429","0.441607","0.430536","0.441429","0.379586","468445600","0.019465","0.010536","0.020893","0.01125","-3130400","Gain","Gain","Gain","Gain","Loss"
"1/31/03","31-Jan","2003","1","Q1","Winter","1/31/03","0.253393","0.259821","0.250893","0.256429","0.220504","341224800","-0.014107","-0.009286","-0.004286","0.000715","-65833600","Loss","Loss","Loss","Gain","Loss"
"1/31/05","31-Jan","2005","1","Q1","Winter","1/31/05","1.331786","1.390893","1.330536","1.373214","1.180831","1681097600","0.035","0.069822","0.036965","0.052143","879485600","Gain","Gain","Gain","Gain","Gain"
"1/31/06","31-Jan","2006","1","Q1","Winter","1/31/06","2.696429","2.726429","2.633929","2.696786","2.318974","913542000","0.154643","-0.009285","0.102858","0.018215","-484859200","Gain","Loss","Gain","Gain","Loss"
"1/31/07","31-Jan","2007","1","Q1","Winter","1/31/07","3.030714","3.071429","3.0125","3.061786","2.632838","856069200","-0.056072","-0.0175","-0.032143","0.006429","278098800","Loss","Loss","Loss","Gain","Gain"
"1/31/08","31-Jan","2008","1","Q1","Winter","1/31/08","4.623214","4.880357","4.621429","4.834286","4.157016","1345674400","-0.068572","0.042857","-0.021428","0.113572","102622800","Loss","Gain","Loss","Gain","Gain"
"1/3/11","3-Jan","2011","1","Q1","Winter","1/3/11","12.695357","12.704286","12.417143","12.475357","10.727593","456136800","0.506071","0.359643","0.239286","0.152857","29503600","Gain","Gain","Gain","Gain","Gain"
"1/31/11","31-Jan","2011","1","Q1","Winter","1/31/11","11.992857","12.144286","11.939286","12.118571","10.420792","377246800","-0.298929","-0.155714","0.0275","0.115","-214810400","Loss","Loss","Gain","Gain","Loss"
"1/31/12","31-Jan","2012","1","Q1","Winter","1/31/12","16.27107","16.365713","16.18107","16.302856","14.01887","391683600","0.352856","0.154999","0.274284","0.123928","12342400","Gain","Gain","Gain","Gain","Gain"
"1/31/13","31-Jan","2013","1","Q1","Winter","1/31/13","16.320715","16.402857","16.249287","16.2675","14.112698","319334400","-0.000713","-0.118572","0.017144","-0.047857","-97820800","Loss","Loss","Gain","Loss","Loss"
"1/31/14","31-Jan","2014","1","Q1","Winter","1/31/14","17.684999","17.911785","17.626785","17.878571","15.900002","464797200","-0.262858","-0.177502","-0.112501","0.029286","-213704400","Loss","Loss","Loss","Gain","Loss"
"1/31/17","31-Jan","2017","1","Q1","Winter","1/31/17","30.2875","30.3475","30.155001","30.3375","28.640661","196804000","0.055","-0.059999","-0.01","-0.069999","75294000","Gain","Loss","Loss","Loss","Gain"
"1/31/18","31-Jan","2018","1","Q1","Winter","1/31/18","41.717499","42.110001","41.625","41.857498","40.151787","129915600","0.334999","0.267502","0.450001","0.114998","-54277200","Gain","Gain","Gain","Gain","Loss"
"1/31/19","31-Jan","2019","1","Q1","Winter","1/31/19","41.5275","42.25","41.139999","41.610001","40.513611","162958400","0.715","0.712502","1.0825","0.297501","-81480800","Gain","Gain","Gain","Gain","Loss"
"1/3/12","3-Jan","2012","1","Q1","Winter","1/3/12","19.577499","19.57893","19.241785","19.445356","16.721115","683270000","3.205713","3.18643","2.972141","3.152856","413224000","Gain","Gain","Gain","Gain","Gain"
"1/31/20","31-Jan","2020","1","Q1","Winter","1/31/20","80.232498","80.669998","77.072502","77.377502","76.470634","199588400","0.097496","-0.352501","-2.614998","-3.589997","72845200","Gain","Loss","Loss","Loss","Gain"
"1/3/13","3-Jan","2013","1","Q1","Winter","1/3/13","15.642857","15.649286","15.356429","15.373929","13.415218","552448400","-0.753929","-0.760714","-0.656072","-0.826785","12964000","Loss","Loss","Loss","Loss","Gain"
"1/3/16","3-Jan","2016","1","Q1","Winter","1/3/16","24.4125","25.192499","24.355","25.1325","23.336325","201628400","0.295","1.014999","0.505","1.025","37854400","Gain","Gain","Gain","Gain","Gain"
"1/3/17","3-Jan","2017","1","Q1","Winter","1/3/17","34.4725","35.037498","34.400002","34.947498","33.13586","145658400","2.715","2.414997","2.647501","2.759998","-302281600","Gain","Gain","Gain","Gain","Loss"
"1/3/18","3-Jan","2018","1","Q1","Winter","1/3/18","44.634998","44.945","43.165001","43.75","42.138268","195208000","2.842498","2.790001","1.475002","1.805","6284800","Gain","Gain","Gain","Gain","Gain"
"1/31/83","31-Jan","1983","1","Q1","Winter","1/31/83","0.183036","0.185826","0.179129","0.182478","0.143242","188003200","0.001116","-0.001674","-0.001675","-0.000558","-209731200","Gain","Loss","Loss","Loss","Loss"
"1/31/84","31-Jan","1984","1","Q1","Winter","1/31/84","0.110491","0.112723","0.103237","0.110491","0.086733","345094400","-0.006138","-0.006139","-0.004464","0","67625600","Loss","Loss","Loss","Gain","Gain"
"1/31/85","31-Jan","1985","1","Q1","Winter","1/31/85","0.133371","0.133929","0.129464","0.129464","0.101627","276236800","0","-0.002232","-0.003907","-0.003907","-216204800","Gain","Loss","Loss","Loss","Loss"
"1/31/86","31-Jan","1986","1","Q1","Winter","1/31/86","0.102679","0.103795","0.102121","0.103237","0.081039","147705600","-0.002232","-0.001116","0","0.000558","-89174400","Loss","Loss","Gain","Gain","Loss"
"1/31/89","31-Jan","1989","1","Q1","Winter","1/31/89","0.332589","0.337054","0.328125","0.337054","0.268166","460353600","-0.003349","-0.002232","-0.004464","0.003349","-126145600","Loss","Loss","Loss","Gain","Loss"
"1/3/19","3-Jan","2019","1","Q1","Winter","1/3/19","43.57","43.787498","43.2225","43.7425","42.772587","103544800","1.829998","1.542499","1.740002","2.112499","-27127600","Gain","Gain","Gain","Gain","Loss"
"1/31/90","31-Jan","1990","1","Q1","Winter","1/31/90","0.308036","0.310268","0.294643","0.303571","0.243898","143942400","0.011161","0.002232","0","0","27496000","Gain","Gain","Gain","Gain","Gain"
"1/31/91","31-Jan","1991","1","Q1","Winter","1/31/91","0.495536","0.5","0.488839","0.495536","0.403073","242592000","0.02009","0.002232","0.013393","0","-94180800","Gain","Gain","Gain","Gain","Loss"
"1/31/92","31-Jan","1992","1","Q1","Winter","1/31/92","0.571429","0.582589","0.566964","0.578125","0.474652","144558400","0.004465","0.013393","0.006696","0.008929","57444800","Gain","Gain","Gain","Gain","Gain"
"1/31/94","31-Jan","1994","1","Q1","Winter","1/31/94","0.299107","0.301339","0.292411","0.292411","0.245154","238380800","-0.006697","-0.008929","-0.008928","-0.01116","101942400","Loss","Loss","Loss","Loss","Gain"
"1/31/95","31-Jan","1995","1","Q1","Winter","1/31/95","0.361607","0.364955","0.357143","0.360491","0.306488","212777600","0.003348","0.003348","0.001116","0.002232","-17808000","Gain","Gain","Gain","Gain","Loss"
"1/31/96","31-Jan","1996","1","Q1","Winter","1/31/96","0.247768","0.25","0.24442","0.246652","0.212097","328059200","0.006697","-0.001116","0.004604","0.00279","-294784000","Gain","Loss","Gain","Gain","Loss"
"1/31/97","31-Jan","1997","1","Q1","Winter","1/31/97","0.148438","0.148438","0.147321","0.148438","0.127642","199628800","-0.001116","-0.001116","0","-0.001116","59696000","Loss","Loss","Gain","Loss","Gain"
"1/3/21","3-Jan","2021","1","Q1","Winter","1/3/21","123.75","127.93","122.790001","127.790001","127.573311","116307900","-10","-7.450005","-8.139992","-6.349998","10068100","Loss","Loss","Loss","Loss","Gain"
"1/3/82","3-Jan","1982","1","Q1","Winter","1/3/82","0.082031","0.082589","0.082031","0.082031","0.064393","35302400","-0.008929","-0.008371","-0.007813","-0.007813","-3225600","Loss","Loss","Loss","Loss","Loss"
"1/3/83","3-Jan","1983","1","Q1","Winter","1/3/83","0.203683","0.208147","0.203125","0.207031","0.162516","140268800","0.021205","0.021763","0.023437","0.020647","-70694400","Gain","Gain","Gain","Gain","Loss"
"1/3/84","3-Jan","1984","1","Q1","Winter","1/3/84","0.117188","0.121094","0.114397","0.120536","0.094618","132361600","0.006697","0.007255","0.005022","0.010603","-30755200","Gain","Gain","Gain","Gain","Loss"
"1/3/85","3-Jan","1985","1","Q1","Winter","1/3/85","0.110491","0.111049","0.107143","0.111049","0.087171","247430400","-0.018973","-0.018973","-0.019531","-0.016741","109692800","Loss","Loss","Loss","Loss","Gain"
"1/3/88","3-Jan","1988","1","Q1","Winter","1/3/88","0.386161","0.388393","0.379464","0.386161","0.305247","171360000","0.013393","0.008929","0.010044","0.013393","-28000000","Gain","Gain","Gain","Gain","Loss"
"1/3/89","3-Jan","1989","1","Q1","Winter","1/3/89","0.323661","0.325893","0.316964","0.321429","0.256439","170128000","-0.013393","-0.027902","-0.016741","-0.029017","-317430400","Loss","Loss","Loss","Loss","Loss"
"1/3/90","3-Jan","1990","1","Q1","Winter","1/3/90","0.299107","0.310268","0.296875","0.305804","0.246483","203896000","-0.008929","0.001116","-0.002232","0.005581","86822400","Loss","Gain","Loss","Gain","Gain"
"1/3/91","3-Jan","1991","1","Q1","Winter","1/3/91","0.508929","0.526786","0.508929","0.515625","0.420296","126134400","0.013393","0.010045","0.013393","0.017857","-318416000","Gain","Gain","Gain","Gain","Loss"
"1/3/93","3-Jan","1993","1","Q1","Winter","1/3/93","0.473214","0.477679","0.470982","0.475446","0.394615","119302400","-0.055804","-0.069196","-0.058036","-0.071429","-121251200","Loss","Loss","Loss","Loss","Loss"
"1/3/94","3-Jan","1994","1","Q1","Winter","1/3/94","0.328125","0.328125","0.319196","0.323661","0.272328","211870400","0.033482","0.029018","0.03125","0.026786","55148800","Gain","Gain","Gain","Gain","Gain"
"1/3/95","3-Jan","1995","1","Q1","Winter","1/3/95","0.354911","0.358259","0.351981","0.357143","0.304477","224448000","-0.008928","-0.00558","-0.004046","-0.001116","66080000","Loss","Loss","Loss","Loss","Gain"
"1/3/96","3-Jan","1996","1","Q1","Winter","1/3/96","0.246652","0.246652","0.237723","0.239955","0.206338","231134400","0.001116","-0.006696","-0.007813","-0.013393","-101908800","Gain","Loss","Loss","Loss","Loss"
"1/3/99","3-Jan","1999","1","Q1","Winter","1/3/99","0.310826","0.310826","0.300223","0.301339","0.259122","487827200","-0.061384","-0.063616","-0.05971","-0.064174","208913600","Loss","Loss","Loss","Loss","Gain"
"1/4/02","4-Jan","2002","1","Q1","Winter","1/4/02","0.4175","0.441071","0.415714","0.436786","0.375594","199046400","0.025893","0.021428","0.026071","0.018036","-149945600","Gain","Gain","Gain","Gain","Loss"
"1/4/03","4-Jan","2003","1","Q1","Winter","1/4/03","0.253571","0.255536","0.25125","0.252857","0.217432","154341600","0.003571","-0.000893","0.002143","-0.003036","-46384800","Gain","Loss","Gain","Loss","Loss"
"1/4/04","4-Jan","2004","1","Q1","Winter","1/4/04","0.480179","0.486964","0.475357","0.484107","0.416285","318332000","0.049822","0.053035","0.049107","0.055178","-3348800","Gain","Gain","Gain","Gain","Loss"
"1/4/05","4-Jan","2005","1","Q1","Winter","1/4/05","1.503214","1.506429","1.448929","1.460357","1.255765","641284000","-0.103572","-0.104642","-0.128214","-0.128929","173096000","Loss","Loss","Loss","Loss","Gain"
"1/4/08","4-Jan","2008","1","Q1","Winter","1/4/08","5.225","5.345","5.128929","5.340357","4.592187","1032567200","0.359286","0.466786","0.408215","0.563571","21823200","Gain","Gain","Gain","Gain","Gain"
"1/4/09","4-Jan","2009","1","Q1","Winter","1/4/09","3.7175","3.892857","3.710357","3.881786","3.33796","589372000","0.647143","0.759286","0.6625","0.833572","-18169200","Gain","Gain","Gain","Gain","Loss"
"1/4/10","4-Jan","2010","1","Q1","Winter","1/4/10","8.478929","8.526071","8.3125","8.4275","7.246831","603145200","1.130715","1.043928","0.975","0.963571","53051600","Gain","Gain","Gain","Gain","Gain"
"1/4/11","4-Jan","2011","1","Q1","Winter","1/4/11","12.539643","12.556786","12.260714","12.305714","10.581715","418661600","-0.155714","-0.1475","-0.156429","-0.169643","-37475200","Loss","Loss","Loss","Loss","Loss"
"1/4/13","4-Jan","2013","1","Q1","Winter","1/4/13","15.782143","15.846429","15.276429","15.318214","13.366601","389732000","0.139286","0.197143","-0.08","-0.055715","-162716400","Gain","Gain","Loss","Loss","Loss"
"1/4/14","4-Jan","2014","1","Q1","Winter","1/4/14","19.205713","19.352501","19.170357","19.344643","17.306803","200760000","-0.586073","-0.693212","-0.615356","-0.691785","-22324400","Loss","Loss","Loss","Loss","Loss"
"1/4/15","4-Jan","2015","1","Q1","Winter","1/4/15","31.205","31.280001","30.775","31.0625","28.317581","162485600","3","2.997502","3.2225","3.467501","-3128000","Gain","Gain","Gain","Gain","Loss"
"1/4/16","4-Jan","2016","1","Q1","Winter","1/4/16","27.195","27.5","27.049999","27.497499","25.532297","103496000","2.7825","2.307501","2.694999","2.364999","-98132400","Gain","Gain","Gain","Gain","Loss"
"1/4/19","4-Jan","2019","1","Q1","Winter","1/4/19","47.91","47.919998","47.095001","47.810001","46.749901","111448000","4.34","4.1325","3.872501","4.067501","7903200","Gain","Gain","Gain","Gain","Gain"
"1/4/20","4-Jan","2020","1","Q1","Winter","1/4/20","61.625","62.18","59.782501","60.227501","59.662895","176218400","-10.857498","-11.239998","-12.597496","-13.184997","75412800","Loss","Loss","Loss","Loss","Gain"
"1/4/21","4-Jan","2021","1","Q1","Winter","1/4/21","123.660004","124.18","122.489998","123","122.791428","75089100","-0.089996","-3.75","-0.300003","-4.790001","-41218800","Loss","Loss","Loss","Loss","Loss"
"1/4/81","4-Jan","1981","1","Q1","Winter","1/4/81","0.108817","0.108817","0.108259","0.108259","0.084981","34070400","-0.044085","-0.044085","-0.044085","-0.044085","-1680000","Loss","Loss","Loss","Loss","Loss"
"1/4/82","4-Jan","1982","1","Q1","Winter","1/4/82","0.079241","0.079799","0.079241","0.079241","0.062203","59136000","-0.00279","-0.00279","-0.00279","-0.00279","23833600","Loss","Loss","Loss","Loss","Gain"
"1/4/85","4-Jan","1985","1","Q1","Winter","1/4/85","0.098772","0.101004","0.09654","0.09654","0.075782","114060800","-0.011719","-0.010045","-0.010603","-0.014509","-133369600","Loss","Loss","Loss","Loss","Loss"
"1/4/86","4-Jan","1986","1","Q1","Winter","1/4/86","0.126116","0.126116","0.120536","0.121652","0.095495","222723200","0.026786","0.026228","0.022322","0.023438","135475200","Gain","Gain","Gain","Gain","Gain"
"1/4/87","4-Jan","1987","1","Q1","Winter","1/4/87","0.28125","0.299107","0.27846","0.297991","0.233917","217862400","0.098214","0.114397","0.098214","0.117187","85299200","Gain","Gain","Gain","Gain","Gain"
